year,state,district,illness_category,cases,deaths
2023,Karnataka,Bellary,Water-borne,15,0
2023,Kerala,Kottayam,Food-borne,7,0
2023,Kerala,Kottayam,Food-borne,120,0
2023,Kerala,Kollam,Vector-borne,51,0
2023,Kerala,Thrissur,Food-borne,85,0
2023,Kerala,Ernakulam,Water-borne,36,0
2023,Kerala,Trivandrum,Vector-borne,2,0
2023,Meghalaya,West Jaintia Hills,Other,1,1
2023,Odisha,Cuttack,Food-borne,28,0
2023,Odisha,Bargarh,Water-borne,7,0
2023,West Bengal,Jalpaiguri,Food-borne,41,0
2023,Assam,Bongaigaon,Other,1,0
2023,Assam,Udalguri,Vector-borne,1,0
2023,Assam,Golaghat,Other,5,0
2023,Assam,Marigaon,Other,2,0
2023,Bihar,Sheohar,Other,1,0
2023,Bihar,Rohtas,Other,5,0
2023,Gujarat,Valsad,Water-borne,10,0
2023,Gujarat,Surat,Other,6,0
2023,Jharkhand,Khunti,Other,15,0
2023,Jharkhand,Giridih,Other,7,0
2023,Karnataka,Vijayanagar,Water-borne,36,0
2023,Karnataka,Davangere,Other,1,1
2023,Karnataka,Dakshina Kannada,Other,1,1
2023,Kerala,Kannur,Food-borne,53,0
2023,Kerala,Palakkad,Food-borne,10,0
2023,Kerala,Kollam,Water-borne,44,0
2023,Kerala,Thrissur,Food-borne,7,1
2023,Kerala,Kannur,Food-borne,42,0
2023,Kerala,Ernakulam,Vector-borne,23,0
2023,Kerala,Pathanamthitta,Vector-borne,10,0
2023,Madhya Pradesh,Neemuch,Other,6,0
2023,Madhya Pradesh,Indore,Food-borne,23,0
2023,Maharashtra,Yavatmal,Food-borne,50,0
2023,Meghalaya,East Khasi Hills,Other,23,0
2023,Odisha,Sundargarh,Food-borne,34,0
2023,Odisha,Koraput,Other,5,0
2023,Uttar Pradesh,Jalaun,Other,3,0
2023,West Bengal,Paschim Medinipur,Food-borne,59,0
2023,Chhattisgarh,Narayanpur,Water-borne,26,0
2023,Gujarat,Gandhinagar,Water-borne,50,0
2023,Jharkhand,Jamtara,Other,11,0
2023,Jharkhand,Jamtara,Other,21,0
2023,Karnataka,Hassan,Water-borne,20,0
2023,Karnataka,Chikkamagaluru,Water-borne,17,0
2023,Karnataka,Bagalkote,Other,13,0
2023,Kerala,Malappuram,Food-borne,23,0
2023,Madhya Pradesh,Mandsaur,Food-borne,125,0
2023,Maharashtra,Nanded,Vector-borne,13,0
2023,Meghalaya,East Khasi Hills,Other,25,0
2023,Meghalaya,Ri Bhoi,Other,1,1
2023,Odisha,Mayurbhanj,Water-borne,65,0
2023,Punjab,S.A.S Nagar,Water-borne,22,0
2023,Tamil Nadu,Thanjavur,Water-borne,18,0
2023,Telangana,Hyderabad,Water-borne,65,0
2023,West Bengal,Hooghly,Food-borne,77,0
2023,West Bengal,Basirhat HD,Water-borne,93,0
2023,Bihar,Banka,Other,17,0
2023,Jammu and Kashmir,Shopian,Water-borne,5,0
2023,Jharkhand,East Singhbhum,Other,14,0
2023,Karnataka,Tumkur,Water-borne,50,0
2023,Karnataka,Bangalore,Water-borne,297,0
2023,Karnataka,Kalaburagi,Water-borne,11,0
2023,Karnataka,Bidar,Water-borne,40,0
2023,Karnataka,Mandya,Other,7,0
2023,Karnataka,Gadag,Other,61,0
2023,Karnataka,Davangere,Other,14,1
2023,Karnataka,Dakshina Kannada,Other,15,0
2023,Karnataka,Tumkur,Other,1,1
2023,Kerala,Kasaragod,Water-borne,0,0
2023,Kerala,Malappuram,Food-borne,19,0
2023,Kerala,Thrissur,Other,1,0
2023,Kerala,Kannur,Other,1,0
2023,Kerala,Ernakulam,Other,1,0
2023,Kerala,Kannur,Water-borne,25,0
2023,Odisha,Koraput,Water-borne,30,0
2023,Odisha,Sundargarh,Water-borne,25,0
2023,Tamil Nadu,Tiruchirappalli,Water-borne,17,0
2023,West Bengal,Purulia,Water-borne,39,0
2023,West Bengal,Purulia,Water-borne,36,0
2023,Bihar,Muzaffarpur,Other,1,0
2023,Bihar,Muzaffarpur,Other,1,0
2023,Bihar,Aurangabad,Other,17,0
2023,Jharkhand,East Singhbhum,Other,19,0
2023,Karnataka,Bellary,Vector-borne,15,0
2023,Karnataka,Vijayanagar,Food-borne,32,0
2023,Karnataka,Dharwad,Water-borne,13,0
2023,Karnataka,Chikkamagaluru,Other,1,1
2023,Karnataka,Hassan,Other,1,1
2023,Karnataka,Hassan,Other,1,1
2023,Karnataka,Mandya,Other,1,1
2023,Kerala,Palakkad,Water-borne,13,0
2023,Kerala,Kollam,Food-borne,47,0
2023,Kerala,Ernakulam,Water-borne,20,0
2023,Odisha,Koraput,Other,13,0
2023,Punjab,S.A.S Nagar,Water-borne,19,0
2023,Uttar Pradesh,Gonda,Other,12,0
2023,West Bengal,Diamond Harbour,Food-borne,114,0
2023,West Bengal,Basirhat,Food-borne,87,0
2023,Assam,Chirang,Other,8,0
2023,Chhattisgarh,Balod,Other,12,0
2023,Chhattisgarh,Bilaspur,Other,19,0
2023,Kerala,Thiruvananthapuram,Water-borne,234,0
2023,Kerala,Thiruvananthapuram,Water-borne,335,0
2023,Kerala,Wayanad,Food-borne,16,0
2023,Kerala,Malappuram,Food-borne,71,0
2023,Madhya Pradesh,Khargone,Food-borne,53,0
2023,Madhya Pradesh,Khargone,Food-borne,75,0
2023,Meghalaya,West Garo Hills,Other,16,0
2023,Meghalaya,West Jaintia Hills,Other,1,1
2023,Odisha,Cuttack,Food-borne,114,0
2023,Odisha,Cuttack,Water-borne,52,0
2023,Odisha,Koraput,Other,27,0
2023,Punjab,Shri Muktsar Sahib,Other,5,0
2023,Punjab,Jalandhar,Water-borne,10,0
2023,Punjab,Bathinda,Other,11,0
2023,Tamil Nadu,Pudukkottai,Vector-borne,11,0
2023,Uttar Pradesh,Farrukhabad,Other,23,0
2023,West Bengal,North 24 Paraganas,Water-borne,103,0
2023,West Bengal,North 24 Paraganas,Water-borne,151,0
2023,West Bengal,Paschim Medinipur,Water-borne,123,0
2023,Bihar,Madhubani,Other,28,0
2023,Gujarat,Panchmahal,Water-borne,29,0
2023,Karnataka,Bagalkote,Other,24,0
2023,Karnataka,Raichur,Water-borne,10,0
2023,Karnataka,Chamarajanagara,Other,14,0
2023,Karnataka,Bellary,Water-borne,95,0
2023,Karnataka,Chitradurga,Other,19,0
2023,Kerala,Palakkad,Other,12,0
2023,Maharashtra,Raigad,Other,20,1
2023,Maharashtra,Pune,Other,8,0
2023,Maharashtra,Pune,Other,5,0
2023,Odisha,Ganjam,Other,18,0
2023,Odisha,Ganjam,Other,20,0
2023,West Bengal,South 24 Paraganas,Water-borne,50,0
2023,West Bengal,Hooghly,Water-borne,57,0
2023,Andhra Pradesh,NTR,Water-borne,22,0
2023,Andhra Pradesh,Srikakulam,Food-borne,37,0
2023,Chhattisgarh,Jangir,Other,15,0
2023,Haryana,Sonipat,Food-borne,63,0
2023,Jharkhand,Hazaribagh,Other,16,0
2023,Jharkhand,East Singhbhum,Other,36,0
2023,Karnataka,Bagalkote,Other,10,0
2023,Karnataka,Mandya,Other,8,0
2023,Karnataka,Yadgir,Water-borne,18,0
2023,Karnataka,Vijayapura,Other,25,0
2023,Kerala,Kollam,Food-borne,23,0
2023,Kerala,Ernakulam,Food-borne,23,0
2023,Kerala,Malappuram,Water-borne,32,0
2023,Meghalaya,East Jaintia Hills,Other,1,1
2023,Meghalaya,West Garo Hills,Other,1,1
2023,Odisha,Koraput,Other,30,0
2023,Odisha,Subarnapur,Other,12,0
2023,West Bengal,South 24 Paraganas,Food-borne,88,0
2023,West Bengal,South 24 Paraganas,Food-borne,120,0
2023,Arunachal Pradesh,Anjaw,Other,64,0
2023,Bihar,Sheohar,Other,15,0
2023,Chhattisgarh,Dhamatari,Other,14,0
2023,Chhattisgarh,Dhamatari,Water-borne,11,0
2023,Jharkhand,Deogarh,Water-borne,18,0
2023,Jharkhand,Chatra,Other,12,0
2023,Karnataka,Mandya,Food-borne,126,0
2023,Karnataka,Davangere,Other,1,1
2023,Karnataka,Koppal,Other,1,1
2023,Kerala,Malappuram,Water-borne,28,0
2023,Kerala,Kollam,Food-borne,23,0
2023,Kerala,Kannur,Other,12,0
2023,Madhya Pradesh,Gwalior,Other,10,0
2023,Odisha,Balangir,Food-borne,24,0
2023,Odisha,Rayagada,Other,12,0
2023,Tamil Nadu,Tenkasi,Vector-borne,23,0
2023,Uttarakhand,Rudraprayag,Water-borne,18,0
2023,West Bengal,South 24 Paraganas,Food-borne,120,0
2023,Gujarat,Jamnagar,Food-borne,44,0
2023,Jharkhand,Chatra,Other,13,0
2023,Karnataka,Koppal,Other,1,1
2023,Kerala,Kottayam,Other,1,0
2023,Kerala,Kannur,Food-borne,40,0
2023,Kerala,Thrissur,Water-borne,30,0
2023,Madhya Pradesh,Khargone,Water-borne,46,0
2023,Maharashtra,Osmanabad,Food-borne,13,0
2023,Meghalaya,East Khasi Hills,Other,1,1
2023,Odisha,Bargarh,Food-borne,14,0
2023,Telangana,Narayanpet,Water-borne,64,0
2023,West Bengal,Paschim Medinipur,Food-borne,97,0
2023,West Bengal,Uttar Dinajpur,Other,21,0
2023,West Bengal,Uttar Dinajpur,Other,64,0
2023,Gujarat,Mahesana,Water-borne,56,0
2023,Gujarat,Mahesana,Water-borne,249,0
2023,Himachal Pradesh,Kangra,Water-borne,112,0
2023,Karnataka,Davangere,Other,13,0
2023,Karnataka,Chikkamagaluru,Other,1,0
2023,Kerala,Palakkad,Food-borne,23,0
2023,Kerala,Kottayam,Other,75,0
2023,Kerala,Ernakulam,Other,581,0
2023,Kerala,Palakkad,Other,10,0
2023,Madhya Pradesh,Raisen,Other,14,0
2023,Maharashtra,Latur,Other,7,0
2023,Odisha,Rayagada,Water-borne,11,0
2023,Odisha,Deogarh,Other,28,0
2023,Odisha,Bargarh,Food-borne,31,0
2023,Puducherry,Karaikal,Food-borne,15,0
2023,Assam,Lakhimpur,Water-borne,28,0
2023,Assam,Charaideo,Water-borne,31,0
2023,Bihar,Patna,Other,17,0
2023,Bihar,Nalanda,Other,12,0
2023,Chhattisgarh,Jangir,Other,11,0
2023,Jharkhand,Jamtara,Other,5,0
2023,Karnataka,Vijayanagar,Other,1,1
2023,Karnataka,Raichur,Vector-borne,42,0
2023,Karnataka,Dakshina Kannada,Water-borne,254,0
2023,Karnataka,Hassan,Other,19,0
2023,Karnataka,Dakshina Kannada,Other,1,1
2023,Kerala,Pathanamthitta,Food-borne,29,0
2023,Kerala,Malappuram,Water-borne,20,0
2023,Kerala,Ernakulam,Food-borne,106,0
2023,Kerala,Malappuram,Other,1,0
2023,Madhya Pradesh,Shivpuri,Food-borne,111,0
2023,Maharashtra,Pune,Water-borne,49,0
2023,Maharashtra,Nanded,Other,3,0
2023,Odisha,Deogarh,Water-borne,20,0
2023,Odisha,Bargarh,Water-borne,34,0
2023,Tamil Nadu,Erode,Food-borne,102,0
2023,Uttar Pradesh,Pratapgarh,Other,6,0
2023,Uttar Pradesh,Pratapgarh,Other,5,0
2023,Assam,Barpeta,Water-borne,22,0
2023,Assam,Sonitpur,Other,20,0
2023,Bihar,Katihar,Food-borne,145,0
2023,Chhattisgarh,Durg,Other,31,0
2023,Chhattisgarh,Kanker,Water-borne,167,0
2023,Gujarat,Navsari,Food-borne,18,0
2023,Jammu and Kashmir,Anantnag,Water-borne,44,0
2023,Jharkhand,Chatra,Water-borne,22,0
2023,Karnataka,Yadgir,Vector-borne,13,0
2023,Karnataka,Hassan,Food-borne,16,0
2023,Karnataka,Hassan,Other,60,0
2023,Kerala,Kannur,Food-borne,238,0
2023,Kerala,Malappuram,Other,1,0
2023,Kerala,Wayanad,Water-borne,43,0
2023,Madhya Pradesh,Betul,Water-borne,31,0
2023,Maharashtra,Sholapur,Food-borne,66,0
2023,Odisha,Balasore,Other,12,1
2023,Odisha,Jajpur,Water-borne,19,0
2023,Tamil Nadu,Salem,Other,13,0
2023,Uttar Pradesh,Mirzapur,Food-borne,21,2
2023,Assam,Marigaon,Other,1,0
2023,Chhattisgarh,Sakti,Other,12,0
2023,Gujarat,Junagadh,Food-borne,32,0
2023,Jharkhand,Dhumka,Other,3,0
2023,Karnataka,Dakshina Kannada,Water-borne,34,0
2023,Karnataka,Bengaluru Urban,Other,29,0
2023,Karnataka,Dakshina Kannada,Food-borne,254,0
2023,Karnataka,Bellary,Other,1,1
2023,Karnataka,Belagavi,Food-borne,25,0
2023,Karnataka,Tumakuru,Vector-borne,20,0
2023,Karnataka,Udupi,Food-borne,30,0
2023,Karnataka,Shivamogga,Water-borne,178,0
2023,Kerala,Kollam,Food-borne,23,0
2023,Kerala,Kannur,Food-borne,60,0
2023,Kerala,Kozhikode,Water-borne,0,0
2023,Kerala,Kottayam,Food-borne,14,0
2023,Kerala,Ernakulam,Food-borne,11,0
2023,Kerala,Ernakulam,Water-borne,17,0
2023,Maharashtra,Nanded,Other,3,0
2023,Meghalaya,West Khasi Hills,Other,1,0
2023,Odisha,Angul,Food-borne,27,0
2023,Tamil Nadu,Tiruchirappalli,Water-borne,6,0
2023,Chhattisgarh,Jangir,Other,48,0
2023,Chhattisgarh,Sakti,Other,15,0
2023,Chhattisgarh,Balod,Other,89,0
2023,Jammu and Kashmir,Badgam,Water-borne,8,0
2023,Jammu and Kashmir,Badgam,Water-borne,9,0
2023,Jharkhand,Khunti,Other,17,0
2023,Karnataka,Mandya,Water-borne,33,0
2023,Karnataka,Chikkamagaluru,Other,1,1
2023,Karnataka,Bagalkote,Other,10,0
2023,Karnataka,Kodagu,Other,1,1
2023,Karnataka,Udupi,Water-borne,12,0
2023,Karnataka,Davangere,Food-borne,12,0
2023,Karnataka,Bengaluru Rural,Other,24,0
2023,Karnataka,Koppal,Other,1,1
2023,Kerala,Kannur,Food-borne,35,0
2023,Kerala,Palakkad,Other,22,0
2023,Kerala,Kannur,Food-borne,182,0
2023,Kerala,Kollam,Food-borne,20,0
2023,Kerala,Kannur,Food-borne,131,0
2023,Kerala,Kannur,Food-borne,78,0
2023,Kerala,Pathanamthitta,Food-borne,32,0
2023,Kerala,Wayanad,Other,16,0
2023,Kerala,Malappuram,Other,2,0
2023,Maharashtra,Ahmednagar,Vector-borne,2,1
2023,Maharashtra,Akola,Food-borne,88,0
2023,Odisha,Cuttack,Food-borne,12,0
2023,Rajasthan,Dausa,Food-borne,103,0
2023,Tamil Nadu,Tiruvannamalai,Other,40,0
2023,Tamil Nadu,Pudukkottai,Water-borne,122,0
2023,Tamil Nadu,Pudukkottai,Other,9,0
2023,Uttar Pradesh,Fatehpur,Other,11,0
2023,Gujarat,Gir Somnath,Other,5,0
2023,Karnataka,Hassan,Other,29,0
2023,Karnataka,Bidar,Other,1,1
2023,Karnataka,Tumakuru,Other,16,0
2023,Karnataka,Tumakuru,Other,25,0
2023,Karnataka,Tumakuru,Other,33,0
2023,Karnataka,Tumakuru,Vector-borne,15,0
2023,Kerala,Kannur,Food-borne,44,0
2023,Kerala,Kozhikode,Water-borne,326,0
2023,Kerala,Kannur,Food-borne,128,0
2023,Kerala,Kottayam,Food-borne,30,0
2023,Kerala,Kannur,Water-borne,12,0
2023,Maharashtra,Sangli,Food-borne,34,0
2023,Assam,Lakhimpur,Other,12,0
2023,Bihar,Aurangabad,Other,6,0
2023,Gujarat,Bhavnagar,Food-borne,559,0
2023,Jharkhand,Lohardaga,Other,13,0
2023,Karnataka,Yadgir,Water-borne,93,3
2023,Karnataka,Hassan,Other,1,1
2023,Karnataka,Udupi,Other,1,1
2023,Kerala,Malappuram,Water-borne,52,0
2023,Kerala,Palakkad,Other,1,1
2023,Kerala,Kannur,Other,1,1
2023,Maharashtra,Ahmednagar,Other,120,0
2023,Maharashtra,Aurangabad,Other,14,0
2023,Odisha,Sundargarh,Water-borne,75,0
2023,Punjab,S.A.S Nagar,Water-borne,32,0
2023,Tripura,South Tripura,Water-borne,147,0
2023,Uttar Pradesh,Jhansi,Other,11,0
2023,Uttar Pradesh,Faizabad,Other,10,0
2023,Uttar Pradesh,Bhadohi,Other,17,0
2023,Uttar Pradesh,Pratapgarh,Other,18,0
2023,Jharkhand,Giridih,Other,34,4
2023,Karnataka,Tumakuru,Other,13,0
2023,Kerala,Thrissur,Other,220,0
2023,Kerala,Ernakulam,Food-borne,105,0
2023,Kerala,Kasaragod,Food-borne,165,0
2023,Kerala,Kasaragod,Food-borne,123,0
2023,Kerala,Wayanad,Water-borne,98,0
2023,Kerala,Kannur,Food-borne,63,0
2023,Kerala,Kannur,Food-borne,16,0
2023,Kerala,Ernakulam,Water-borne,73,0
2023,Kerala,Malappuram,Food-borne,54,0
2023,Kerala,Kozhikode,Other,64,0
2023,Maharashtra,Pune,Other,8,0
2023,Uttar Pradesh,,Other,24,0
2023,Uttar Pradesh,Pilibhit,Water-borne,25,0
2023,Uttar Pradesh,Fatehpur,Other,29,0
2023,Uttar Pradesh,Kaushambi,Other,5,0
2023,Uttarakhand,Pithoragarh,Water-borne,56,0
2023,West Bengal,Purba Bardhaman,Other,5,0
2023,Assam,Goalpara,Other,19,0
2023,Bihar,Bhojpur,Other,23,0
2023,Bihar,Madhubani,Other,20,0
2023,Chhattisgarh,Baloda Bazar,Other,21,0
2023,Chhattisgarh,Baloda Bazar,Other,52,0
2023,Gujarat,Surat,Other,12,0
2023,Gujarat,Junagadh,Other,12,0
2023,Jharkhand,Simdega,Other,12,0
2023,Karnataka,Bengaluru Rural,Water-borne,44,0
2023,Kerala,Thrissur,Other,11,0
2023,Kerala,Palakkad,Other,19,0
2023,Kerala,Palakkad,Other,23,0
2023,Kerala,Malappuram,Food-borne,20,0
2023,Kerala,Ernakulam,Food-borne,73,0
2023,Kerala,Malappuram,Other,2,0
2023,Kerala,Malappuram,Other,58,0
2023,Kerala,Malappuram,Water-borne,49,0
2023,Madhya Pradesh,Bhind,Vector-borne,118,0
2023,Madhya Pradesh,Gwalior,Other,2,1
2023,Maharashtra,Amravati,Water-borne,44,0
2023,Maharashtra,Thane,Vector-borne,3,1
2023,Meghalaya,East Khasi Hills,Water-borne,31,0
2023,Meghalaya,South Garo Hills,Vector-borne,33,0
2023,Mizoram,Serchhip,Food-borne,22,0
2023,Odisha,Cuttack,Food-borne,220,0
2023,Rajasthan,Alwar,Other,30,0
2023,Rajasthan,Alwar,Other,32,0
2023,Uttar Pradesh,Mirzapur,Other,16,0
2023,Uttar Pradesh,Pratapgarh,Other,27,0
2023,Uttar Pradesh,Farrukhabad,Other,19,0
2023,Uttar Pradesh,Bhadohi,Other,21,0
2023,Uttar Pradesh,Pilibhit,Other,53,0
2022,Chhattisgarh,Balod,Water-borne,15,0
2022,Chhattisgarh,Balod,Other,2,0
2022,Haryana,Panipat,Other,7,0
2022,Karnataka,Shivamogga,Food-borne,25,0
2022,Karnataka,Tumakuru,Respiratory,25,0
2022,Karnataka,Tumakuru,Other,12,0
2022,Karnataka,Chikkamagaluru,Other,15,0
2022,Karnataka,Mandya,Other,37,0
2022,Karnataka,Koppal,Food-borne,20,0
2022,Karnataka,Davangere,Other,1,1
2022,Karnataka,Tumakuru,Food-borne,80,0
2022,Karnataka,Tumakuru,Respiratory,16,0
2022,Karnataka,Dakshina Kannada,Other,1,1
2022,Kerala,Pathanamthitta,Food-borne,23,0
2022,Kerala,Ernakulam,Food-borne,16,0
2022,Kerala,Kannur,Food-borne,37,0
2022,Kerala,Ernakulam,Food-borne,23,0
2022,Kerala,Thrissur,Water-borne,22,0
2022,Maharashtra,Kohlapur,Water-borne,44,0
2022,Telangana,Adilabad,Water-borne,35,0
2022,Telangana,Nirmal,Water-borne,16,0
2022,Chhattisgarh,Balod,Water-borne,15,0
2022,Gujarat,Surat,Other,15,0
2022,Haryana,Panipat,Other,7,0
2022,Karnataka,Mandya,Other,37,0
2022,Karnataka,Koppal,Food-borne,20,0
2022,Karnataka,Davangere,Other,1,1
2022,Karnataka,Tumakuru,Food-borne,80,0
2022,Karnataka,Tumakuru,Respiratory,16,0
2022,Karnataka,Dakshina Kannada,Other,1,0
2022,Kerala,Kannur,Food-borne,37,0
2022,Kerala,Ernakulam,Food-borne,23,0
2022,Kerala,Thrissur,Water-borne,22,0
2022,Maharashtra,Kohlapur,Water-borne,16,0
2022,Maharashtra,Kohlapur,Water-borne,50,0
2022,Maharashtra,Aurangabad,Other,6,0
2022,Maharashtra,Raigad,Other,28,1
2022,Puducherry,Karaikal,Other,15,0
2022,Telangana,Adilabad,Water-borne,35,0
2022,Telangana,Nirmal,Water-borne,16,0
2022,Uttar Pradesh,Lucknow,Other,5,0
2022,Gujarat,Anand,Water-borne,25,0
2022,Karnataka,Bagalkote,Other,12,0
2022,Karnataka,Dakshina Kannada,Other,48,0
2022,Karnataka,Shivamogga,Other,12,0
2022,Karnataka,Chikkamagaluru,Other,4,1
2022,Kerala,Malappuram,Water-borne,49,0
2022,Kerala,Ernakulam,Food-borne,31,0
2022,Kerala,Kannur,Food-borne,179,0
2022,Kerala,Palakkad,Food-borne,13,0
2022,Maharashtra,Nanded,Water-borne,121,0
2022,Telangana,Nirmal,Food-borne,16,0
2022,Assam,Marigaon,Water-borne,15,0
2022,Bihar,Jahanabad,Other,6,0
2022,Chhattisgarh,Raigarh,Water-borne,58,0
2022,Chhattisgarh,Durg,Water-borne,194,0
2022,Chhattisgarh,Dhamatari,Water-borne,103,0
2022,Chhattisgarh,Dhamatari,Water-borne,207,0
2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Water-borne,10,0
2022,Karnataka,Raichur,Food-borne,18,0
2022,Karnataka,Mandya,Other,36,0
2022,Karnataka,Chamarajanagara,Water-borne,26,0
2022,Karnataka,Kolar,Other,11,0
2022,Karnataka,Chitradurga,Food-borne,54,0
2022,Karnataka,Tumakuru,Water-borne,11,0
2022,Karnataka,Raichur,Vector-borne,1,0
2022,Kerala,Palakkad,Food-borne,13,0
2022,Kerala,Alappuzha,Water-borne,161,0
2022,Kerala,Thrissur,Water-borne,66,0
2022,Kerala,Malappuram,Other,2,0
2022,Kerala,Malappuram,Other,28,0
2022,Kerala,Malappuram,Other,30,0
2022,Kerala,Malappuram,Food-borne,70,0
2022,Kerala,Malappuram,Food-borne,16,0
2022,Maharashtra,Amravati,Water-borne,61,0
2022,Maharashtra,Latur,Other,19,0
2022,Maharashtra,Kohlapur,Vector-borne,32,0
2022,Tamil Nadu,Virudhunagar,Other,12,0
2022,Uttar Pradesh,Kannauj,Other,11,0
2022,Uttar Pradesh,Kannauj,Other,10,0
2022,Karnataka,Ramanagara,Water-borne,15,0
2022,Karnataka,Davangere,Other,1,0
2022,Karnataka,Bellary,Other,2,2
2022,Karnataka,Bengaluru Urban,Water-borne,104,0
2022,Karnataka,Koppal,Water-borne,45,0
2022,Karnataka,Haveri,Other,4,1
2022,Karnataka,Tumakuru,Water-borne,18,0
2022,Kerala,Thrissur,Vector-borne,21,0
2022,Kerala,Kannur,Other,11,0
2022,Kerala,Malappuram,Water-borne,17,0
2022,Madhya Pradesh,Shahdol,Other,15,0
2022,Madhya Pradesh,Indore,Vector-borne,5,0
2022,Madhya Pradesh,Neemuch,Other,11,0
2022,Mizoram,Aizawl,Water-borne,26,0
2022,Odisha,Angul,Food-borne,17,0
2022,Odisha,Bargarh,Food-borne,39,0
2022,Tripura,Sepahijala,Water-borne,9,1
2022,Uttar Pradesh,Mau,Vector-borne,7,2
2022,Uttar Pradesh,Sonbhadra,Other,1,1
2022,Uttar Pradesh,Sonbhadra,Vector-borne,32,0
2022,Uttarakhand,Chamoli,Other,5,0
2022,Gujarat,Bhavnagar,Other,1,0
2022,Gujarat,Bhavnagar,Water-borne,15,0
2022,Gujarat,Bhavnagar,Other,1,0
2022,Jammu and Kashmir,Kulgam,Water-borne,20,0
2022,Karnataka,Koppal,Water-borne,13,0
2022,Karnataka,Dakshina Kannada,Water-borne,15,0
2022,Karnataka,Davangere,Other,1,1
2022,Kerala,Malappuram,Other,2,0
2022,Kerala,Ernakulam,Water-borne,13,0
2022,Madhya Pradesh,Ratlam,Water-borne,32,0
2022,Maharashtra,Kohlapur,Water-borne,14,0
2022,Maharashtra,Kohlapur,Vector-borne,5,1
2022,Mizoram,Saitual,Water-borne,21,0
2022,Uttar Pradesh,Auraiya,Vector-borne,101,0
2022,Uttar Pradesh,Muzaffarnagar,Vector-borne,10,0
2022,Bihar,Madhubani,Other,14,0
2022,Gujarat,Valsad,Water-borne,34,0
2022,Haryana,Palwal,Other,5,0
2022,Himachal Pradesh,Una,Water-borne,73,0
2022,Jharkhand,Giridih,Other,30,0
2022,Jharkhand,Giridih,Other,20,0
2022,Karnataka,Koppal,Food-borne,45,0
2022,Karnataka,Mysuru,Vector-borne,13,0
2022,Karnataka,Uttar Kannad,Other,1,1
2022,Karnataka,Yadgir,Other,2,0
2022,Kerala,Kasaragod,Food-borne,33,0
2022,Kerala,Kannur,Food-borne,9,0
2022,Kerala,Kottayam,Food-borne,20,0
2022,Kerala,Kottayam,Food-borne,11,0
2022,Kerala,Ernakulam,Vector-borne,12,0
2022,Madhya Pradesh,Mandla,Other,5,0
2022,Maharashtra,Latur,Other,20,0
2022,Maharashtra,Aurangabad,Other,24,0
2022,Maharashtra,Aurangabad,Vector-borne,2,1
2022,Maharashtra,Kohlapur,Water-borne,233,2
2022,Maharashtra,Nashik,Water-borne,58,0
2022,Maharashtra,Dhule,Vector-borne,4,1
2022,Maharashtra,Thane,Vector-borne,1,1
2022,Maharashtra,Nashik,Water-borne,52,1
2022,Maharashtra,Parbhani,Vector-borne,76,0
2022,Rajasthan,Kota,Water-borne,31,0
2022,Uttar Pradesh,Fatehpur,Vector-borne,10,0
2022,Uttar Pradesh,Bhadohi,Vector-borne,13,0
2022,Assam,Baksa,Other,1,1
2022,Bihar,Muzaffarpur,Vector-borne,2,0
2022,Gujarat,Bharuch,Food-borne,343,0
2022,Karnataka,Davangere,Water-borne,63,0
2022,Karnataka,Davangere,Food-borne,60,0
2022,Karnataka,Koppal,Water-borne,41,0
2022,Karnataka,Kalaburagi,Water-borne,13,0
2022,Karnataka,Kodagu,Other,1,1
2022,Kerala,Palakkad,Water-borne,21,0
2022,Kerala,Malappuram,Other,21,0
2022,Kerala,Ernakulam,Food-borne,21,0
2022,Kerala,Kottayam,Food-borne,37,0
2022,Kerala,Kollam,Vector-borne,1,0
2022,Kerala,Kottayam,Food-borne,22,0
2022,Kerala,Idukki,Food-borne,167,0
2022,Kerala,Kottayam,Food-borne,20,0
2022,Maharashtra,Bhandara,Other,8,1
2022,Tamil Nadu,Thanjavur,Other,22,0
2022,Tamil Nadu,Thanjavur,Water-borne,15,0
2022,Uttarakhand,Dehradun,Vector-borne,423,0
2022,Andhra Pradesh,Srikakulam,Other,14,0
2022,Jharkhand,Bokaro,Water-borne,5,1
2022,Karnataka,Tumakuru,Other,24,0
2022,Karnataka,Dakshina Kannada,Water-borne,10,0
2022,Karnataka,Koppal,Vector-borne,45,0
2022,Karnataka,Vijayanagar,Water-borne,83,0
2022,Kerala,Malappuram,Food-borne,70,0
2022,Kerala,Malappuram,Food-borne,16,0
2022,Kerala,Ernakulam,Food-borne,22,0
2022,Maharashtra,Sangli,Vector-borne,36,1
2022,Maharashtra,Pune,Vector-borne,7,1
2022,Tamil Nadu,Coimbatore,Food-borne,13,0
2022,Tamil Nadu,Salem,Food-borne,29,0
2022,Uttar Pradesh,Fatehpur,Vector-borne,6,0
2022,Uttar Pradesh,Fatehpur,Other,1,1
2022,Uttar Pradesh,Fatehpur,Other,1,0
2022,Uttarakhand,Dehradun,Vector-borne,24,0
2022,Andhra Pradesh,Kurnool,Water-borne,5,0
2022,Arunachal Pradesh,Lohit,Other,116,0
2022,Chhattisgarh,Raigarh,Water-borne,18,0
2022,Jharkhand,Dhumka,Vector-borne,3,0
2022,Karnataka,Mysuru,Water-borne,15,0
